id,toxicity_score,is_toxic
34499306584,0.0007141657988540828,False
34499306675,0.00321551994420588,False
34499306772,0.0007343408069573343,False
34499307316,0.003375712316483259,False
34499307345,0.0006440721917897463,False
34499307398,0.002283358247950673,False
34499307413,0.0007374773267656565,False
34499307675,0.0007730614743195474,False
34499307825,0.0007101882365532219,False
34499804552,0.000719598843716085,False
34499804643,0.0007698767585679889,False
34499804656,0.0007486370159313083,False
34499804692,0.0005437808576971292,False
34499804734,0.0007291550864465535,False
34499805262,0.001174369128420949,False
34499806295,0.0009251759620383382,False
34499806399,0.0014838771894574165,False
34499806619,0.0012131620896980166,False
34499806794,0.0008082877029664814,False
34499806825,0.0014898238005116582,False
34499806856,0.0006368132890202105,False
34499807168,0.0037838646676391363,False
34499807477,0.0005904658464714885,False
34499807594,0.0007215033401735127,False
34499807644,0.0167919360101223,False
34499807697,0.0007250105263665318,False
34499807874,0.0007060767384245992,False
34499807960,0.0020757880993187428,False
34499807967,0.0006628907285630703,False
34499808136,0.0006875264807604253,False
34499808151,0.0006418967386707664,False
34499808544,0.0013190378667786717,False
34500357566,0.0007854317082092166,False
34500357611,0.0009099108283407986,False
34500357686,0.0007659533293917775,False
34500357817,0.0007016907329671085,False
34500358044,0.0028746644966304302,False
34500358080,0.000684298574924469,False
34500358353,0.0006898301653563976,False
34500358686,0.0007203007116913795,False
34500358815,0.0007146522402763367,False
34500358932,0.0007233855430968106,False
34500358955,0.0006034608231857419,False
34500359028,0.0008568953489884734,False
34500359501,0.0005854428163729608,False
34500359591,0.0007169494638219476,False
34500359736,0.0086746197193861,False
34500359972,0.0007450293633155525,False
34500359981,0.0009703105315566063,False
34500360018,0.0006127910455688834,False
34500360078,0.0007116130436770618,False
34500360080,0.0007000772748142481,False
34500360092,0.0012107021175324917,False
34500360185,0.0007227864116430283,False
34500360188,0.0007271216018125415,False
34500360267,0.001278107170946896,False
34500360465,0.0008169724605977535,False
34500360566,0.007583694998174906,False
34500360732,0.0030927632469683886,False
34500360761,0.0007092495216056705,False
34500360853,0.0007560444064438343,False
34500361002,0.0006976460572332144,False
34500361090,0.0007366808713413775,False
34500361099,0.0005869584274478257,False
34500361184,0.0007071030559018254,False
34526800041,0.000565555936191231,False
34526800243,0.0007310283835977316,False
34526800255,0.005333026871085167,False
34526800269,0.0007955980254337192,False
34526800319,0.0007607264560647309,False
34526800320,0.0009457943961024284,False
34526800348,0.00063079665414989,False
34526800374,0.0005228339578025043,False
34526800518,0.0011095489608123899,False
34526800538,0.0008329067495651543,False
34526800643,0.0007032864377833903,False
34526800797,0.008214711211621761,False
34526801049,0.0006175440503284335,False
34526801399,0.0008006002753973007,False
34526801497,0.0005950016784481704,False
34526801687,0.0006699538789689541,False
34526801819,0.0005740714259445667,False
34526801879,0.0006579100736416876,False
34526801927,0.0008153092348948121,False
34526802809,0.0007157775107771158,False
34526803010,0.0007825295906513929,False
34526803038,0.0006296164356172085,False
34526803104,0.000938676530495286,False
34526803162,0.0011844621039927006,False
34526803216,0.0020741336047649384,False
34526803251,0.0006003598682582378,False
34526803549,0.0008738083997741342,False
34526803827,0.0006077557918615639,False
34526804032,0.0006439883727580309,False
34526804329,0.0007859564502723515,False
34526804335,0.0008830063161440194,False
34526804404,0.0007448390824720263,False
34526804521,0.0008019116939976811,False
34526804877,0.004832564853131771,False
34526805019,0.0007297351257875562,False
34526805043,0.0006391637725755572,False
34526805137,0.0006877852720208466,False
34526805210,0.0006557166343554854,False
34526805658,0.0011869362788274884,False
34526805670,0.0023468672297894955,False
34526805703,0.0012892853701487184,False
34526805706,0.0008591350633651018,False
34526805936,0.001025016070343554,False
34526805993,0.0005940993432886899,False
34526806071,0.0005943623837083578,False
34526806455,0.0019713533110916615,False
34526806462,0.0007998694200068712,False
34526806541,0.0005590244545601308,False
34527848681,0.015862882137298584,False
34527848906,0.0008033016929402947,False
34527848915,0.0005725378869101405,False
34527849075,0.0006747880834154785,False
34527849201,0.0007308124913834035,False
34527849212,0.0005251624970696867,False
34527849237,0.0008410431328229606,False
34527849461,0.00063166837207973,False
34527849849,0.0005825232365168631,False
34527850157,0.0005729281692765653,False
34527850243,0.0009737761574797332,False
34527850540,0.007312294561415911,False
34527850738,0.0006764521240256727,False
34527850950,0.0005741283530369401,False
34527851122,0.0007582594989798963,False
34527851125,0.000607130816206336,False
34527851185,0.000810690806247294,False
34527851394,0.0007646526792086661,False
34527851437,0.0005332600558176637,False
34527851511,0.0005313723813742399,False
34527851792,0.0009183782385662198,False
34527851909,0.000831782934255898,False
34527852664,0.0006812548963353038,False
34527852824,0.0006979932077229023,False
34527852859,0.0005740714259445667,False
34527853169,0.0006041111773811281,False
34527853394,0.0006748642772436142,False
34527853590,0.0014834038447588682,False
34527853697,0.0006348302704282105,False
34527854077,0.0006262729875743389,False
34527854182,0.0006779682589694858,False
34527854320,0.0008466407307423651,False
34527854680,0.0006813194486312568,False
34527854891,0.0007462113280780613,False
34527854930,0.0017569378251209855,False
34527854987,0.0007656245725229383,False
34527855016,0.000580579333472997,False
34527855065,0.0007564433617517352,False
34527855357,0.001468775561079383,False
34500878577,0.0012430991046130657,False
34500878598,0.0007462113280780613,False
34500878910,0.00082477240357548,False
34500879089,0.0007555597112514079,False
34500879204,0.002997799776494503,False
34500879435,0.0009985031792894006,False
34500879701,0.026246730238199234,False
34500879744,0.0007333473768085241,False
34500879816,0.0014854400651529431,False
34500880387,0.0007143570110201836,False
34500880452,0.0008289036341011524,False
34500880456,0.0007202865672297776,False
34500880528,0.0007404742063954473,False
34500880617,0.0008155571413226426,False
34500880671,0.0005685992073267698,False
34500880786,0.0007546821725554764,False
34500880897,0.0007290935609489679,False
34500881128,0.00318251084536314,False
34500881287,0.0010124780237674713,False
34500881441,0.0013899733312427998,False
34500881469,0.0007236176170408726,False
34500881513,0.001280399621464312,False
34500881526,0.000703041790984571,False
34500881653,0.008237604983150959,False
34500881669,0.00130999437533319,False
34500881714,0.0011302641360089183,False
34500881808,0.00818344671279192,False
34500881829,0.0032619021367281675,False
34500881881,0.0007223529391922057,False
34500881915,0.010173321701586246,False
34500882074,0.004167451057583094,False
34501497489,0.0010743902530521154,False
34501497492,0.0047316960990428925,False
34501497656,0.0007063480443321168,False
34501497659,0.0020754525903612375,False
34501498028,0.000741640804335475,False
34501498237,0.0017537784297019243,False
34501498386,0.0007274986710399389,False
34501498499,0.0007115601329132915,False
34501498956,0.001156267593614757,False
34501498960,0.003098709974437952,False
34501499158,0.0047316960990428925,False
34501499395,0.0008777764160186052,False
34501499641,0.0006813551881350577,False
34501499734,0.0012555269058793783,False
34501499737,0.0007545261178165674,False
34501499874,0.000687188352458179,False
34501499952,0.0008432294125668705,False
34501499994,0.0008610688964836299,False
34501500053,0.000664143415633589,False
34501500222,0.0006970329559408128,False
34501500445,0.0006922285538166761,False
34501500563,0.0047316960990428925,False
34502068677,0.0005869584274478257,False
34502068678,0.0008294172585010529,False
34502068767,0.0007435522857122123,False
34502068829,0.0007176412036642432,False
34502068843,0.0009405798627994955,False
34502068905,0.002465251600369811,False
34502068924,0.0007698767585679889,False
34502068938,0.0007359117735177279,False
34502069003,0.001694309525191784,False
34502069182,0.0006365026929415762,False
34502069266,0.0007177085499279201,False
34502069274,0.0020457229111343622,False
34502069576,0.0006544857751578093,False
34502069694,0.004795740358531475,False
34502069695,0.0008239763556048274,False
34502069782,0.0013812817633152008,False
34502070195,0.0021502207964658737,False
34502070286,0.0017221965827047825,False
34502070582,0.00914002489298582,False
34502070640,0.0006393739604391158,False
34502070690,0.0007485039532184601,False
34502070966,0.0005966545431874692,False
34502070993,0.0010665602749213576,False
34502071622,0.0007230389164760709,False
34502071839,0.0008872852777130902,False
34502071922,0.0011826555710285902,False
34502072009,0.0007223828579299152,False
34502072107,0.0007459486369043589,False
34502072250,0.0006916159181855619,False
34502072319,0.000578826991841197,False
34502072315,0.001208714907988906,False
34502641682,0.0015948184300214052,False
34502641722,0.0006679408834315836,False
34502641757,0.0006568465032614768,False
34502643715,0.0008971072966232896,False
34502643824,0.00089705252321437,False
34502644155,0.0008880956447683275,False
34503170294,0.0007392787956632674,False
34503170522,0.0005737454048357904,False
34503170673,0.0009106250363402069,False
34503170694,0.0009161888738162816,False
34503171194,0.000799014640506357,False
34503171421,0.0017915947828441858,False
34503171525,0.0006695406045764685,False
34503171528,0.0008428061846643686,False
34503171532,0.0006916598067618906,False
34503171762,0.0009450296638533473,False
34503171957,0.0005510258488357067,False
34503171955,0.0012687341077253222,False
34503172034,0.002357049845159054,False
34503172108,0.0008428061846643686,False
34503172351,0.0007222179556265473,False
34503172422,0.001359935151413083,False
34503172613,0.0009273337200284004,False
34503172640,0.0011041967663913965,False
34503172641,0.0008428061846643686,False
34503172794,0.0007298380951397121,False
34503172796,0.000784320174716413,False
34503172815,0.0015563745982944965,False
34503172821,0.0006170953856781125,False
34503172825,0.001377496519125998,False
34503172887,0.0007287507760338485,False
34503172922,0.0009067168575711548,False
34503173046,0.0008428061846643686,False
34503173077,0.001381261390633881,False
34503173262,0.0008428061846643686,False
34503173265,0.0008352509466931224,False
34503173295,0.0010640891268849373,False
34503173395,0.0014960940461605787,False
34503173434,0.0012868812773376703,False
34503173460,0.0008068567840382457,False
34503173530,0.0006322085973806679,False
34503173532,0.0009015906834974885,False
34503173541,0.0008428061846643686,False
34503685748,0.0006472594104707241,False
34503686029,0.0011535420781001449,False
34503686032,0.0007215033401735127,False
34503686064,0.001002511940896511,False
34503686273,0.0007215033401735127,False
34503686399,0.0006204947712831199,False
34503686434,0.0007804760825820267,False
34503686684,0.0007594345952384174,False
34503686703,0.001672517741099,False
34503686716,0.0007400428294204175,False
34503687144,0.0005774172022938728,False
34503687158,0.0007380890310741961,False
34503687359,0.0005792878218926489,False
34503687532,0.0010039466433227062,False
34503687541,0.0015399892581626773,False
34503687785,0.0008975830278359354,False
34503688302,0.0012516035931184888,False
34503688334,0.003375712316483259,False
34503688414,0.0008111691568046808,False
34503688416,0.0007150443270802498,False
34503688597,0.000561653811018914,False
34503688619,0.000650797039270401,False
34503688744,0.001762419007718563,False
34503688759,0.0007559864316135645,False
34503688769,0.0006380100967362523,False
34503688780,0.00468315789476037,False
34503689034,0.006849846802651882,False
34504213177,0.00120299041736871,False
34504213206,0.0007698767585679889,False
34504213208,0.0006570651312358677,False
34504213268,0.17567721009254456,False
34504213282,0.0008367471164092422,False
34504213377,0.003333789063617587,False
34504213426,0.0007474870653823018,False
34504213652,0.0006879069260321558,False
34504214086,0.0005479483515955508,False
34504214242,0.0022290397901088,False
34504214302,0.006947665940970182,False
34504214373,0.0005431151948869228,False
34504214403,0.001364605501294136,False
34504214499,0.0005835008923895657,False
34504214593,0.0005743409274145961,False
34504214620,0.021016867831349373,False
34504214863,0.0006471268716268241,False
34504214918,0.0006371909403242171,False
34504215447,0.0032436333131045103,False
34504215451,0.0024149466771632433,False
34504215509,0.0005869584274478257,False
34504215636,0.0008763127261772752,False
34504215674,0.0007298380951397121,False
34504215798,0.001146243535913527,False
34504216007,0.0015888989437371492,False
34504216148,0.0005665862117893994,False
34504216208,0.011806074529886246,False
34504216247,0.0010161898098886013,False
34504216286,0.0006654352764599025,False
34504727227,0.0007099795038811862,False
34504727274,0.0009507998474873602,False
34504727312,0.0005976748070679605,False
34504727381,0.0011154923122376204,False
34504727388,0.001026874058879912,False
34504727515,0.0008439609664492309,False
34504728076,0.000704604375641793,False
34504728397,0.0008892170153558254,False
34504728418,0.000603972643148154,False
34504728508,0.0008263760828413069,False
34504728642,0.0012139950413256884,False
34504728646,0.0006559545290656388,False
34504728695,0.0014813781017437577,False
34504728750,0.0005821310915052891,False
34504728751,0.0008175747352652252,False
34504728988,0.0007021573255769908,False
34504729038,0.001159954466857016,False
34504729165,0.0009861948201432824,False
34504729189,0.0007024247315712273,False
34504729195,0.002073969691991806,False
34504729670,0.001381491543725133,False
34504729755,0.09793529659509659,False
34504729766,0.0005334522575139999,False
34504729804,0.000674831448122859,False
34504729890,0.002606109017506242,False
34504730011,0.0008124153828248382,False
34504730154,0.011303501203656197,False
34504730164,0.004415440838783979,False
34504730353,0.0007343408069573343,False
34504730410,0.000674831448122859,False
34504730417,0.002021653112024069,False
34504730420,0.0007716850959695876,False
34504730565,0.0008194897091016173,False
34504730576,0.0005403748946264386,False
34505217131,0.0007611727342009544,False
34505217154,0.0006869249045848846,False
34505217167,0.0009223479428328574,False
34505217250,0.002480151364579797,False
34505217296,0.006929021328687668,False
34505217307,0.0009362155105918646,False
34505217339,0.0006083649350330234,False
34505217419,0.0010572290048003197,False
34505217525,0.0008311265264637768,False
34505217766,0.0005344441742636263,False
34505217878,0.0007236176170408726,False
34505217968,0.004040897823870182,False
34505218021,0.0007237807149067521,False
34505218035,0.0007558849174529314,False
34505218158,0.0007250754861161113,False
34505218306,0.0007236176170408726,False
34505218402,0.0005829961155541241,False
34505218436,0.0007332870154641569,False
34505218585,0.0006686656852252781,False
34505218759,0.0007141657988540828,False
34505218763,0.0008432423346675932,False
34505218803,0.004167960025370121,False
34505218882,0.0010558547219261527,False
34505218911,0.0005728380638174713,False
34505219004,0.003577200695872307,False
34505219108,0.004271360579878092,False
34505219120,0.0006196686299517751,False
34505219189,0.0008266245713457465,False
34505219372,0.000940994534175843,False
34505219499,0.0006588873802684247,False
34505219574,0.002808735705912113,False
34505219577,0.002545137656852603,False
34505219769,0.0008475874783471227,False
34505219898,0.0011233825935050845,False
34505219958,0.0009538861340843141,False
34505219988,0.0010184930870309472,False
34505219999,0.004167960025370121,False
34505220132,0.006929021328687668,False
34505220176,0.0006672645686194301,False
34505220197,0.0007619623211212456,False
34505220222,0.001149290706962347,False
34505220372,0.001403903472237289,False
34505220506,0.0013092558365315199,False
34505693133,0.0026974985376000404,False
34505693147,0.0016161422245204449,False
34505693284,0.0034199708607047796,False
34505693303,0.0005250868853181601,False
34505693371,0.0006442361045628786,False
34505693372,0.0007043243967927992,False
34505693566,0.0007397861918434501,False
34505693784,0.0058528948575258255,False
34505693796,0.0007253820076584816,False
34505693808,0.0008025981951504946,False
34505693811,0.0007233831565827131,False
34505693817,0.0009577249293215573,False
34505693833,0.0007428691606037319,False
34505693900,0.000963452912401408,False
34505694134,0.0266396626830101,False
34505694141,0.0007264186278916895,False
34505694211,0.04286302626132965,False
34505694298,0.0024966851342469454,False
34505694346,0.014492760412395,False
34505694565,0.00824800506234169,False
34505694567,0.0010307879419997334,False
34505694677,0.0009183729998767376,False
34505694687,0.0006395085947588086,False
34505695025,0.0009670790750533342,False
34505695186,0.0007269345223903656,False
34505695242,0.0007139810477383435,False
34505695761,0.0018755177734419703,False
34505696366,0.0008941068663261831,False
34505696461,0.0006065024645067751,False
34505696516,0.07457982748746872,False
34505696521,0.0008030548924580216,False
34505696545,0.0007296527619473636,False
34510187411,0.0007698767585679889,False
34510187582,0.0010991697199642658,False
34510187645,0.0021700612269341946,False
34510187801,0.004167960025370121,False
34510187875,0.0008651925018057227,False
34510187945,0.0005822043167427182,False
34510188049,0.001860372954979539,False
34510188148,0.0005325596430338919,False
34510188631,0.0005653190310113132,False
34510188757,0.0010351355886086822,False
34510189352,0.0009541609906591475,False
34510189361,0.001012513181194663,False
34510189881,0.0007848941022530198,False
34510190110,0.0016175846103578806,False
34510190137,0.001300313975661993,False
34510190374,0.0014783391961827874,False
34510190841,0.008946343325078487,False
34510190928,0.017587071284651756,False
34510191055,0.008946343325078487,False
34510191062,0.0006396863027475774,False
34510191132,0.0013088587438687682,False
34510191171,0.006370901130139828,False
34510191482,0.002528174314647913,False
34510191552,0.0032693366520106792,False
34510191631,0.021899918094277382,False
34510191688,0.0006002745940349996,False
34510191721,0.000800859765149653,False
34510950830,0.0007918899063952267,False
34510950846,0.0019257280509918928,False
34510950857,0.06347130984067917,False
34510951110,0.0005678580491803586,False
34510951318,0.0006874583195894957,False
34510951700,0.0007229917100630701,False
34510951725,0.00172259914688766,False
34510951733,0.0008405644330196083,False
34510951992,0.000791004509665072,False
34510952014,0.0011949434410780668,False
34510952052,0.0005633230321109295,False
34510952293,0.0029388151597231627,False
34510952478,0.0005612516542896628,False
34510952526,0.07004030048847198,False
34510952712,0.001009059022180736,False
34510952679,0.0008021153626032174,False
34510953481,0.0008284213254228234,False
34510953550,0.0007415369618684053,False
34510953624,0.0005642021424137056,False
34510953729,0.0007621098193340003,False
34510953777,0.0012426311150193214,False
34510953941,0.0009785654256120324,False
34510954317,0.000851755787152797,False
34510954459,0.0019844351336359978,False
34510954556,0.0006229396094568074,False
34510954760,0.0030068906489759684,False
34510954767,0.05961352959275246,False
34510954795,0.0006394351366907358,False
34510954804,0.0006144441431388259,False
34510955017,0.005948576144874096,False
34510955020,0.0006248921272344887,False
34510955351,0.003503458807244897,False
34510955389,0.0916149914264679,False
34510955510,0.0007546156411990523,False
34510955609,0.000588041846640408,False
34510955816,0.004874926991760731,False
34510955921,0.0007243534200824797,False
34511855515,0.008849039673805237,False
34511855571,0.001050777267664671,False
34511855836,0.0008871200261637568,False
34511856134,0.0007451898418366909,False
34511856137,0.001888431143015623,False
34511856298,0.0006396853714250028,False
34511856701,0.0008606323972344398,False
34511856926,0.0009223549859598279,False
34511856993,0.0006790296174585819,False
34511857023,0.0006618191255256534,False
34511857054,0.000795142084825784,False
34511857400,0.005230684764683247,False
34511857511,0.0016314828535541892,False
34511857946,0.0008187367348000407,False
34511858023,0.0006064209737814963,False
34511858315,0.0009251097799278796,False
34511858478,0.0009732562466524541,False
34511858611,0.0031359356362372637,False
34511858657,0.001240254263393581,False
34511858840,0.0006925436900928617,False
34511858995,0.00636858306825161,False
34511859076,0.000767655554227531,False
34511859212,0.001076437532901764,False
34511859248,0.0023421081714332104,False
34511859710,0.0022206264548003674,False
34511859742,0.0012452933005988598,False
34511859798,0.0022206264548003674,False
34511859840,0.0022206264548003674,False
34511859901,0.0007242954452522099,False
34511860246,0.001822856836952269,False
34511860248,0.0012456682743504643,False
34511860439,0.0022206264548003674,False
34511860572,0.0007328266510739923,False
34511860817,0.00073289405554533,False
34512915827,0.0017364512896165252,False
34512915838,0.0007002701750025153,False
34512915923,0.0007698767585679889,False
34512916003,0.0006419178680516779,False
34512916287,0.0007050869753584266,False
34512916395,0.0006946353823877871,False
34512916692,0.0007353789987973869,False
34512917418,0.0011462545953691006,False
34512918335,0.002502236980944872,False
34512918362,0.010112839750945568,False
34512918829,0.6086220145225525,True
34512919090,0.004579857457429171,False
34512919250,0.0006755276117473841,False
34512919710,0.0018163137137889862,False
34512919939,0.0005610341904684901,False
34512920014,0.0006593581638298929,False
34512920089,0.0006835444364696741,False
34512920608,0.0006864768802188337,False
34512920679,0.0011831348529085517,False
34512920744,0.0028311198111623526,False
34512921187,0.0007259587291628122,False
34512921363,0.0007977908826433122,False
34512921380,0.00073111621895805,False
34514145951,0.0007010758272372186,False
34514146426,0.0005461486871354282,False
34514146873,0.0005461486871354282,False
34514146880,0.0005522036226466298,False
34514146924,0.0005642967880703509,False
34514146968,0.0007119602523744106,False
34514147545,0.0005461486871354282,False
34514147554,0.0005897147348150611,False
34514147563,0.0006810763734392822,False
34514147674,0.0008683825726620853,False
34514147708,0.0008939825347624719,False
34514148249,0.0008134464151225984,False
34514148320,0.0008454000344499946,False
34514148448,0.0008860445232130587,False
34514148469,0.0005461486871354282,False
34514148485,0.0007253853837028146,False
34514149209,0.0006683022947981954,False
34514149237,0.0005967484321445227,False
34514149270,0.0012577753514051437,False
34514149452,0.0008098589023575187,False
34514149633,0.0005461486871354282,False
34514149663,0.0005861114477738738,False
34514149777,0.012209834530949593,False
34514149868,0.0006301573012024164,False
34514150353,0.0006689034053124487,False
34514150459,0.0005461486871354282,False
34514150664,0.0008453211048617959,False
34514150920,0.0006301573012024164,False
34514151035,0.0006183573277667165,False
34514151096,0.05344926938414574,False
34514151153,0.001045798184350133,False
34514151161,0.0019879594910889864,False
34514151393,0.0009684893302619457,False
34514151410,0.0007258265977725387,False
34514151478,0.0007053998997434974,False
34514151587,0.0007497979095205665,False
34514151655,0.0009497803403064609,False
34514151698,0.0005368281854316592,False
34514151825,0.0006563224596902728,False
34514152009,0.000523633963894099,False
34514152184,0.0006301573012024164,False
34514152304,0.0008939825347624719,False
34514151907,0.0005955526721663773,False
34514152737,0.0008010150631889701,False
34514152621,0.0007995375199243426,False
34515408846,0.0006878695567138493,False
34515408900,0.0007435274310410023,False
34515409713,0.0008209883817471564,False
34515410614,0.0007166157010942698,False
34515410927,0.0006562805501744151,False
34515410991,0.0008165704202838242,False
34515411005,0.0005826234119012952,False
34515411037,0.0007447304669767618,False
34515411104,0.0006071615498512983,False
34515411161,0.0007155752973631024,False
34515411847,0.001053591724485159,False
34515411872,0.0006089408998377621,False
34515412000,0.0006018129643052816,False
34515412067,0.0008558692061342299,False
34515412260,0.0009643156081438065,False
34515412322,0.0010132407769560814,False
34515412434,0.0011388377752155066,False
34515412878,0.0008652931428514421,False
34515413264,0.0005500369588844478,False
34515413289,0.0005804147222079337,False
34515413873,0.0007542155217379332,False
34515413950,0.00436796061694622,False
34515414034,0.018031500279903412,False
34515414783,0.0006495468551293015,False
34515414794,0.0017610539216548204,False
34515415094,0.0005777590558864176,False
34515415394,0.0008331289864145219,False
34515415401,0.0008442391990683973,False
34516565011,0.0005867525469511747,False
34516565264,0.0007285515312105417,False
34516565293,0.0006569517427124083,False
34516565303,0.0009739422821439803,False
34516565391,0.0012405136367306113,False
34516565395,0.001055547851137817,False
34516565409,0.0011210290249437094,False
34516565418,0.0014475652715191245,False
34516565499,0.006004970986396074,False
34516565610,0.0006448827334679663,False
34516565927,0.0007215033401735127,False
34516565934,0.0004996047937311232,False
34516566144,0.0005737454048357904,False
34516566551,0.001653399784117937,False
34516566717,0.02842179499566555,False
34516566735,0.0017005023546516895,False
34516566743,0.0006448827334679663,False
34516566766,0.0006837988621555269,False
34516567074,0.0007339658914133906,False
34516567625,0.0015934744151309133,False
34516567804,0.0006562062189914286,False
34516567844,0.0006023418391123414,False
34516567992,0.0006448827334679663,False
34516568023,0.05334874615073204,False
34516568026,0.0009751659817993641,False
34516568042,0.0005815729382447898,False
34516568718,0.0006098493468016386,False
34516568862,0.000755858258344233,False
34516569314,0.0006244851974770427,False
34516569319,0.0006448827334679663,False
34516569370,0.0008982854778878391,False
34516569465,0.0007180352113209665,False
34516569708,0.0005477384547702968,False
34516569798,0.006838532164692879,False
34516569849,0.0008982854778878391,False
34516570171,0.0006323656416498125,False
34516570195,0.0005722091882489622,False
34516570368,0.0006448827334679663,False
34516570543,0.0007214091019704938,False
34516570780,0.0006333653582260013,False
34516571380,0.0006161944475024939,False
34516571417,0.0007756799459457397,False
34516571553,0.000661969359498471,False
34516571711,0.000937032513320446,False
34516571764,0.0006869238568469882,False
34516571855,0.0007108518620952964,False
34517826450,0.0007554120966233313,False
34517826455,0.0007888144464232028,False
34517826460,0.0008465551654808223,False
34517826627,0.0007262144354172051,False
34517826771,0.0006256829365156591,False
34517826948,0.0007063480443321168,False
34517827137,0.0007428720127791166,False
34517827165,0.0008610688964836299,False
34517827267,0.0013652757043018937,False
34517827624,0.00121378805488348,False
34517827807,0.0005505236913450062,False
34517828200,0.0005906915757805109,False
34517828388,0.0006723173428326845,False
34517828445,0.0022216166835278273,False
34517828544,0.0005523999570868909,False
34517828688,0.0005813126917928457,False
34517829230,0.0009082499309442937,False
34517829256,0.0007142655085772276,False
34517830102,0.0031297067180275917,False
34517830322,0.0005762068321928382,False
34517830457,0.0006731059402227402,False
34517830498,0.00211633974686265,False
34517830545,0.0007904499070718884,False
34517830546,0.0006813551881350577,False
34517830745,0.0033252269495278597,False
34517831094,0.0007089048740454018,False
34519121289,0.0006110700778663158,False
34519121311,0.0006532699917443097,False
34519121344,0.0009998021414503455,False
34519121695,0.0005172673263587058,False
34519121709,0.0008403477841056883,False
34519121724,0.0007148024160414934,False
34519121852,0.0008362704538740218,False
34519122066,0.0008421707316301763,False
34519122083,0.0005082691204734147,False
34519122106,0.0009453965467400849,False
34519122126,0.0005832420429214835,False
34519122175,0.0020420076325535774,False
34519122256,0.0006798403337597847,False
34519122492,0.0008521158597432077,False
34519122507,0.0007114699692465365,False
34519122515,0.0005737454048357904,False
34519122661,0.000539985834620893,False
34519122914,0.0005938312970101833,False
34519123030,0.00056802126346156,False
34519123191,0.0010666974121704698,False
34519123257,0.0010283304145559669,False
34519123361,0.0007997741340659559,False
34519123501,0.0009292752365581691,False
34519124562,0.005828634835779667,False
34519124669,0.0006510221865028143,False
34519124855,0.0007128894212655723,False
34519125021,0.0007135664927773178,False
34519125243,0.0005938312970101833,False
34519125331,0.0006937597645446658,False
34519125371,0.0006560110487043858,False
34519125690,0.007249646354466677,False
34519125705,0.0008014444611035287,False
34519125723,0.0011434538755565882,False
34519125812,0.0009765573777258396,False
34519125894,0.0005322511424310505,False
34519126052,0.0006955564604140818,False
34519126983,0.0010607041185721755,False
